ID del cliente,Deserción en la empresa,Género del cliente,Cliente senior,Relación de pareja,Dependientes,Meses de contrato,Servicio telefónico,Múltiples líneas telefónicas,INTERNET,Seguridad en línea (INTERNET),Respaldo en línea (INTERNET),Protección del dispositivo (INTERNET),Soporte técnico (INTERNET),Televisión por cable,Streaming de películas,Tipo de contrato,Factura en línea,Forma de pago,Monto mensual,Monto total según meses contratados,Monto diario
7945-HLKEA,0,Mujer,0,0,0,60,1,1,DSL,1,0,1,1,0,0,One year,0,Electronic check,64.75,4039,2.16
7945-PRBVF,0,Hombre,0,0,0,35,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),21.45,705,0.72
7950-XWOVN,0,Hombre,0,0,0,11,0,0,DSL,0,1,1,0,0,0,Month-to-month,0,Mailed check,34.7,383,1.16
7951-QKZPL,1,Mujer,0,1,1,33,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.5,740,0.82
7951-VRDVK,0,Mujer,0,0,0,36,1,0,DSL,1,1,1,1,1,1,One year,0,Bank transfer (automatic),85.85,3003,2.86
7952-OBOYL,0,Hombre,0,0,0,3,1,0,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Mailed check,89.85,244,2.99
7954-MLBUN,0,Hombre,0,0,0,31,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),99.45,3109,3.32
7956-XQWGU,0,Hombre,0,0,0,27,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.4,460,0.65
7957-RYHQD,1,Mujer,1,0,0,40,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),79.2,3233,2.64
7963-GQRMY,1,Mujer,0,1,1,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.3,134,1.48
7963-SHNDT,0,Mujer,0,0,0,52,0,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,39.1,1982,1.3
7964-VEXDG,0,Hombre,0,0,1,21,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,80.35,1747,2.68
7964-YESJC,0,Mujer,0,1,0,24,1,1,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,66.3,1559,2.21
7964-ZRKKG,0,Hombre,0,1,0,67,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Bank transfer (automatic),88.4,5798,2.95
7966-YOTQW,0,Hombre,0,0,0,10,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),54.5,568,1.82
7967-HYCDE,0,Hombre,0,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.7,553,2.36
7968-BCBQB,0,Mujer,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.4,215,2.48
7968-QUXNS,0,Hombre,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.95,110,0.63
7969-AULMZ,1,Mujer,0,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,97.35,2119,3.24
7969-FFOWG,0,Hombre,0,1,1,65,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.9,1292,0.66
7971-HLVXI,0,Hombre,0,1,1,72,1,1,Fiber optic,0,0,0,0,0,1,Two year,1,Credit card (automatic),84.5,6130,2.82
7973-DZRKH,0,Mujer,0,0,1,66,1,1,Fiber optic,1,0,1,1,0,0,Two year,1,Credit card (automatic),90.95,5930,3.03
7975-JMZNT,0,Hombre,0,1,0,66,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),91.7,6075,3.06
7975-TZMLR,0,Hombre,0,0,0,47,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.1,4889,3.44
7976-CICYS,0,Hombre,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.7,83,0.69
7977-HXJKU,0,Hombre,0,0,1,21,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,397,0.65
7978-DKUQH,0,Mujer,0,1,0,25,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.6,1797,2.49
7979-CORPM,1,Hombre,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),90.55,2282,3.02
7979-YHUFG,0,Hombre,0,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.1,551,2.34
7980-MHFLQ,0,Mujer,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.9,1859,0.83
7982-VCELR,0,Mujer,0,0,0,36,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),94.8,3565,3.16
7989-AWGEH,0,Hombre,0,1,1,49,0,0,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,39.2,1838,1.31
7989-CHGTL,1,Hombre,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.6,19,0.65
7989-VCQOH,0,Hombre,0,1,1,18,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Electronic check,83.25,1611,2.78
7993-NQLJE,0,Hombre,0,1,1,15,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Mailed check,75.1,1151,2.5
7993-PYKOF,1,Hombre,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.0,632,2.5
7994-UYIVZ,0,Hombre,0,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.65,659,2.86
7994-XIRTR,0,Hombre,1,0,0,54,1,0,DSL,0,0,1,1,0,1,One year,0,Bank transfer (automatic),65.25,3529,2.17
7995-ZHHNZ,0,Hombre,0,1,0,42,1,1,DSL,1,0,0,0,0,0,One year,0,Credit card (automatic),56.1,2386,1.87
7996-BPXHY,0,Mujer,0,1,1,13,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.0,332,0.83
7996-MHXLW,0,Mujer,0,0,0,66,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.15,1683,0.84
7997-EASSD,0,Mujer,0,1,0,63,1,1,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),81.2,4965,2.71
7998-WNZEM,0,Hombre,0,0,0,71,1,1,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),80.6,5708,2.69
7998-ZLXWN,0,Mujer,0,1,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.45,330,0.68
8000-REIQB,1,Mujer,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.95,69,2.33
8003-EWNDZ,0,Mujer,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,21.2,222,0.71
8006-PYCSW,0,Mujer,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.1,39,0.67
8007-YYPWD,0,Mujer,0,0,0,15,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.05,369,0.84
8008-ESFLK,0,Mujer,0,1,0,53,1,0,Fiber optic,1,1,1,1,1,1,One year,0,Electronic check,110.5,5835,3.68
8008-HAWED,1,Hombre,0,0,0,14,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.75,712,1.69
8008-OTEZX,0,Mujer,0,1,1,35,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.65,708,0.65
8010-EZLOU,1,Hombre,1,0,0,15,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.2,1217,2.67
8012-SOUDQ,0,Mujer,1,0,0,43,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.25,3838,3.01
8015-IHCGW,0,Mujer,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,115.5,8425,3.85
8016-NCFVO,0,Hombre,1,0,0,55,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,116.5,6382,3.88
8016-ZMGMO,0,Mujer,1,1,0,66,1,1,DSL,0,1,1,0,1,0,One year,1,Bank transfer (automatic),70.85,4738,2.36
8017-LXHFA,1,Mujer,1,0,0,23,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.75,2293,3.16
8017-UVSZU,0,Mujer,0,1,0,40,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),56.6,2379,1.89
8019-ENHXU,1,Hombre,0,1,0,42,1,1,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Electronic check,99.45,4138,3.32
8020-BWHYL,1,Mujer,1,0,0,15,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),75.3,1147,2.51
8022-BECSI,0,Hombre,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.6,422,0.65
8023-QHAIO,0,Mujer,1,1,0,56,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),76.85,4275,2.56
8024-XNAFQ,0,Mujer,1,0,0,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),107.4,7748,3.58
8028-PNXHQ,0,Hombre,0,1,1,62,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.25,1424,0.81
8029-GAHZZ,0,Mujer,1,1,0,71,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.7,7904,3.66
8029-XYPWT,0,Hombre,1,1,0,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.05,8016,3.84
8033-ATFAS,0,Mujer,0,1,1,39,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Mailed check,59.85,2341,2.0
8033-VCZGH,0,Hombre,0,1,0,50,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,103.95,5231,3.47
8034-RYTVV,0,Mujer,0,0,0,55,1,1,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),84.25,4589,2.81
8035-BUYVG,1,Hombre,0,1,0,40,0,0,DSL,1,1,1,0,0,0,One year,1,Electronic check,42.35,1716,1.41
8035-PWSEV,0,Mujer,0,0,0,6,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,89.25,487,2.98
8039-ACLPL,0,Mujer,0,1,1,72,1,0,DSL,1,1,1,0,0,1,Two year,0,Credit card (automatic),68.75,4888,2.29
8039-EQPIM,0,Hombre,0,1,0,69,0,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),60.25,4055,2.01
8040-MNRTF,0,Mujer,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,71.1,71,2.37
8041-TMEID,0,Hombre,1,1,0,63,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),108.5,6991,3.62
8042-JVNFH,1,Hombre,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,71.35,71,2.38
8042-RNLKO,0,Hombre,0,0,0,66,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),25.45,1699,0.85
8043-PNYSD,0,Hombre,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.55,1245,0.65
8044-BGWPI,0,Hombre,0,1,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,21.15,306,0.7
8046-DNVTL,0,Hombre,0,1,0,62,0,0,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),38.6,2345,1.29
8048-DSDFQ,0,Hombre,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20,0.67
8049-WJCLQ,0,Hombre,0,1,1,10,1,0,DSL,0,0,1,0,1,0,Month-to-month,0,Mailed check,60.2,563,2.01
8050-DVOJX,0,Hombre,1,0,0,49,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),81.35,4060,2.71
8050-WYBND,0,Mujer,0,0,1,22,0,0,DSL,0,0,1,0,1,1,One year,1,Credit card (automatic),49.45,1031,1.65
8050-XGRVL,0,Mujer,0,1,1,62,1,0,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),54.75,3425,1.82
8051-HJRLT,1,Mujer,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.55,70,2.35
8053-WWDRO,1,Mujer,0,1,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.5,146,0.65
8058-DMYRU,0,Hombre,1,0,0,54,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.05,4931,3.0
8058-INTPH,1,Mujer,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.65,79,2.66
8058-JMEQO,1,Mujer,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.45,762,2.82
8059-UDZFY,0,Mujer,1,0,1,33,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,3465,3.51
8060-HIWJJ,0,Hombre,0,0,0,64,1,1,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),86.55,5632,2.88
8062-YBDOE,1,Hombre,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69,2.32
8063-GBATB,1,Mujer,1,0,0,27,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.25,2287,2.84
8063-RJYNF,1,Hombre,0,0,0,16,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,94.25,1483,3.14
8064-RAVOH,0,Hombre,0,0,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,49.85,49,1.66
8065-BVEPF,0,Hombre,1,0,0,65,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),99.1,6496,3.3
8065-QBYTO,0,Mujer,1,0,0,71,1,1,Fiber optic,1,1,0,1,1,0,One year,1,Credit card (automatic),99.65,7181,3.32
8065-YKXKD,1,Mujer,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.75,799,2.49
8066-POXGX,1,Mujer,0,0,0,13,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.1,446,1.17
8067-NIOYM,0,Mujer,0,1,1,24,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),21.1,490,0.7
8069-RHUXK,0,Mujer,0,1,1,67,0,0,DSL,1,0,0,1,0,0,Two year,0,Credit card (automatic),35.7,2545,1.19
8069-YQQAJ,0,Hombre,0,0,0,14,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,31.1,419,1.04
8070-AAWZP,0,Hombre,1,1,0,24,0,0,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,34.25,828,1.14
8071-SBTRN,0,Mujer,0,0,0,70,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Mailed check,111.15,7737,3.7
8073-IJDCM,1,Mujer,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,20,0.68
8075-GXIUB,0,Hombre,1,1,0,9,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.85,183,0.66
8076-FEZKJ,0,Hombre,0,0,0,10,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,225,0.65
8079-XRJRS,1,Hombre,0,1,0,65,1,1,Fiber optic,1,1,1,0,0,0,One year,0,Electronic check,89.75,5769,2.99
8080-DDEMJ,1,Hombre,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.1,45,1.5
8080-POTJR,0,Mujer,0,0,0,30,1,1,DSL,1,0,1,0,1,1,One year,1,Credit card (automatic),79.3,2427,2.64
8082-GHXOP,0,Hombre,0,0,1,13,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.0,659,1.47
8083-YTZES,1,Hombre,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,265,2.48
8084-OIVBS,0,Mujer,0,0,0,11,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,211,0.67
8085-MSNLK,0,Mujer,0,1,0,62,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,113.95,6891,3.8
8086-OVPWV,1,Hombre,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.2,181,2.67
8087-LGYHQ,0,Hombre,0,0,0,9,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.05,811,3.14
8089-UZWLX,0,Mujer,1,0,0,71,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Bank transfer (automatic),104.05,7413,3.47
8091-TTVAX,0,Hombre,0,1,0,58,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Credit card (automatic),100.35,5681,3.34
8092-NLTGF,0,Hombre,0,0,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.75,1777,0.82
8095-WANWK,0,Mujer,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.25,428,1.51
8096-LOIST,0,Mujer,0,0,0,19,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,56.2,1093,1.87
8097-OMULG,0,Hombre,0,1,1,59,1,0,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),76.75,4541,2.56
8097-VBQTZ,0,Hombre,0,0,0,54,1,0,DSL,1,1,0,1,1,0,Month-to-month,1,Mailed check,69.9,3883,2.33
8098-LLAZX,1,Mujer,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,396,3.18
8098-TDCBU,0,Mujer,0,1,0,42,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,25.25,1108,0.84
8099-MZPUJ,0,Hombre,0,1,1,48,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),111.8,5443,3.73
8100-HZZLJ,0,Mujer,0,0,1,43,1,0,DSL,1,1,0,0,0,1,Month-to-month,1,Electronic check,63.95,2737,2.13
8100-PNJMH,0,Hombre,0,1,1,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),88.85,6132,2.96
8104-OSKWT,0,Mujer,0,0,0,12,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.8,1001,2.66
8106-GWQOK,0,Hombre,0,1,0,38,0,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),60.0,2193,2.0
8107-KNCIM,0,Hombre,1,1,0,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.1,1013,2.5
8107-RZLNV,0,Hombre,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),106.3,7565,3.54
8108-UXRQN,0,Mujer,0,1,1,11,0,0,DSL,1,0,0,0,1,1,Month-to-month,0,Electronic check,50.55,565,1.68
8109-YUOHE,0,Hombre,0,0,0,17,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,56.1,946,1.87
8111-BKVDS,0,Mujer,0,0,0,10,0,0,DSL,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),40.7,449,1.36
8111-RKSPX,1,Hombre,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.2,305,2.41
8111-SLLHI,1,Hombre,1,1,0,39,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.65,4284,3.52
8118-LSUEL,1,Hombre,1,0,0,23,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.4,2483,3.55
8118-TJAFG,0,Hombre,0,1,1,9,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,101.5,906,3.38
8120-JDCAM,0,Hombre,0,1,1,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.55,284,2.32
8123-QBNAZ,0,Mujer,0,1,1,36,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Credit card (automatic),104.5,3684,3.48
8124-NZVGJ,0,Mujer,0,0,0,6,0,0,DSL,0,0,0,1,1,1,One year,1,Mailed check,49.25,255,1.64
8125-QPFJD,0,Mujer,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),84.9,6065,2.83
8128-YVJRG,1,Mujer,0,0,0,7,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,79.65,604,2.66
8129-GMVGI,0,Mujer,0,1,1,56,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.05,1090,0.67
8132-YPVBX,0,Mujer,0,0,0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,85.95,514,2.86
8133-ANHHJ,0,Mujer,1,0,0,49,1,1,Fiber optic,1,1,1,1,0,1,One year,0,Bank transfer (automatic),103.0,5166,3.43
8138-EALND,0,Hombre,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,311,0.66
8143-ETQTI,0,Mujer,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.65,451,0.65
8144-DGHXP,0,Mujer,0,0,0,54,1,0,DSL,1,0,1,1,1,1,Two year,0,Electronic check,80.6,4299,2.69
8146-QQKZH,0,Mujer,0,1,0,71,1,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),81.85,5924,2.73
8148-BPLZQ,0,Hombre,0,0,0,34,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.8,1734,1.66
8148-NLEGT,0,Mujer,0,1,1,42,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,22.95,1014,0.76
8148-WOCMK,0,Hombre,0,1,1,8,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.6,125,0.65
8149-AIQCG,0,Hombre,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.15,2730,2.44
8149-RSOUN,1,Mujer,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,93,3.13
8150-QUDFX,0,Hombre,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,51,0.66
8152-UOBNY,0,Mujer,1,0,0,50,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,106.8,5347,3.56
8152-VETUR,0,Mujer,0,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,Two year,1,Credit card (automatic),97.7,6869,3.26
8155-IBNHG,1,Mujer,0,1,0,24,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.4,1747,2.51
8158-WPEZG,0,Hombre,0,0,0,11,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,35.65,425,1.19
8160-HOWOX,0,Mujer,0,0,0,7,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,66.85,458,2.23
8161-QYMTT,0,Hombre,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.1,701,3.14
8164-OCKUJ,0,Mujer,0,1,1,59,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.6,1286,0.69
8165-CBKXO,0,Hombre,0,1,1,66,0,0,DSL,0,1,1,0,1,1,Two year,1,Credit card (automatic),56.75,3708,1.89
8165-ZJRNM,0,Mujer,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.75,1679,0.79
8166-ORCHU,0,Hombre,1,1,0,33,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Electronic check,93.55,3055,3.12
8166-ZZTFS,1,Mujer,1,1,0,66,1,1,DSL,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),80.55,5265,2.68
8167-GJLRN,0,Hombre,0,0,0,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,30.4,82,1.01
8168-UQWWF,1,Mujer,0,0,0,11,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),97.85,1105,3.26
8169-SAEJD,0,Hombre,1,1,0,69,0,0,DSL,1,1,0,0,1,1,Two year,0,Credit card (automatic),56.55,3952,1.88
8173-RXAYP,0,Mujer,0,1,1,24,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,452,0.66
8174-LNWMW,0,Mujer,0,0,0,31,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.9,689,0.7
8174-TBVCF,0,Mujer,0,1,0,70,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),94.8,6859,3.16
8178-EYZUO,1,Hombre,0,0,0,46,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,93.7,4154,3.12
8180-AKMJV,0,Mujer,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.55,44,1.48
8181-YHCMF,0,Mujer,0,1,1,68,0,0,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),60.3,4109,2.01
8182-BJDSI,1,Mujer,0,0,0,28,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.95,2625,3.0
8182-PNAGI,1,Hombre,0,0,0,12,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),50.25,593,1.68
8183-ONMXC,1,Mujer,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.75,159,2.69
8184-WMOFI,0,Hombre,0,1,1,62,1,0,DSL,1,0,1,1,0,1,One year,0,Credit card (automatic),71.4,4487,2.38
8185-UPYBR,1,Hombre,0,1,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.5,438,2.52
8189-DUKMV,0,Mujer,0,1,0,4,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.5,79,0.68
8189-HBVRW,0,Mujer,0,0,0,53,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Electronic check,90.8,4921,3.03
8189-XRIKE,0,Mujer,1,0,0,32,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.95,2897,3.03
8190-ZTQFB,0,Hombre,0,0,0,41,0,0,DSL,0,0,1,0,1,1,One year,1,Electronic check,51.35,2075,1.71
8191-XWSZG,0,Mujer,0,0,0,52,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,1022,0.69
8194-PEEBY,0,Mujer,0,1,1,24,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.9,533,0.66
8197-BFWVU,0,Mujer,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),93.25,6688,3.11
8198-RKSZG,0,Mujer,0,1,1,14,1,1,DSL,0,1,0,1,1,1,Month-to-month,0,Credit card (automatic),80.45,1137,2.68
8199-ZLLSA,1,Hombre,0,0,0,67,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),118.35,7804,3.94
8200-KLNYW,0,Mujer,0,1,0,21,1,0,DSL,1,0,1,1,1,1,One year,0,Mailed check,80.9,1714,2.7
8200-LGKSR,0,Hombre,0,1,0,71,1,1,DSL,1,0,1,1,1,1,Two year,0,Electronic check,83.2,6126,2.77
8201-AAXCB,0,Hombre,0,1,1,25,1,1,DSL,0,0,0,0,1,0,Month-to-month,0,Electronic check,60.35,1404,2.01
